Ticker,Strategy,Total Return [%],Max Drawdown [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio
XLV,Low_Vol,13.863547369873267,6.905698909551424,0.5599794115096325,0.8389438989949553,0.47213626840699646
XLV,Benchmark,38.849144934009765,17.10900528908748,0.6510238254698972,0.9182330601787058,0.6035898587208419
XLRE,Trend,7.249327484445112,17.691029485955127,0.19248474980018226,0.2791349739666747,0.0675925616284927
XLRE,High_Vol,-3.3931402468532728,21.23279229116225,-0.030344984917958794,-0.043618388042034176,-0.04000648577469898
XLRE,Low_Vol,-10.042961087138774,15.746945679749386,-0.3031876363536788,-0.4011816092537478,-0.1639420892766569
XLRE,Benchmark,32.75312053024094,34.11403565741526,0.47044557879921267,0.668481765208998,0.2505260725503099
XLU,Trend,-3.010034618538102,15.952453893654148,-0.03290308208029884,-0.04582106985524293,-0.032455882448052836
XLU,High_Vol,24.29962447936412,5.172600391101903,0.8249962168322206,1.32772424270982,1.0676706417671968
XLU,Low_Vol,-17.02599415508357,17.47068653152038,-0.5751549230261371,-0.7244179199166767,-0.2580099976933552
XLU,Benchmark,65.07474012395839,25.262091072594835,0.8344389135276955,1.1798025781726058,0.6484387393632931
XLE,Trend,11.781962318858842,24.815746109186044,0.2011493068151429,0.2840307218454097,0.07695746853841287
XLE,High_Vol,87.3771524655639,11.144731381137083,1.1543359073125943,2.2712305258317227,1.5062705118322082
XLE,Low_Vol,-0.5060929784660039,31.70551934029265,0.09551211605459739,0.13607322918466652,-0.00395218131441683
XLE,Benchmark,206.8457899716178,26.993578981552353,1.046832022786651,1.5449261258392315,1.307280682128346
GOOG,Trend,80.40824389482573,19.887375042695574,0.718582345671482,1.254930807764205,0.5300455679897634
GOOG,High_Vol,-0.8035048845021084,24.422457351471984,0.06662577140931954,0.09429820413574243,-0.008155100971992554
GOOG,Low_Vol,7.591669156336174,35.22864140052841,0.1984031818666667,0.29795856400883414,0.051796458556489754
GOOG,Benchmark,275.35476364099554,44.601846492473705,1.199629774600092,1.7767656204483087,1.0243439651657575
META,Trend,75.92159372384492,26.518102333366343,0.6159968330316309,1.1409886718662328,0.37971783074354526
META,High_Vol,-60.57886960468599,65.45726061716486,-0.6839655954729797,-0.8211715712037749,-0.31394073264078187
META,Low_Vol,-0.03830795841280633,45.94953932365238,0.11364524544232328,0.17144668019777018,-0.0002060548552197923
META,Benchmark,129.98806573599447,76.73608848657815,0.7154851919391573,1.0385766047347058,0.346901678336991
NFLX,Trend,65.31952094237936,14.380566717611998,0.6040000654327253,1.0399315392736304,0.6198271487713278
NFLX,High_Vol,-26.87112932818394,51.915516554298115,-0.23679755052345788,-0.3202700072388429,-0.14335101823494634
NFLX,Low_Vol,-35.081487024282424,54.81719719282319,-0.14880133773563362,-0.19127057807498463,-0.18473071401446858
NFLX,Benchmark,118.22659394260755,75.94731825161351,0.6811779459537688,0.9564602607463776,0.31471877334810233
GE,Trend,176.3295424573581,14.28900253084552,1.1621013446766622,2.090614520911755,1.3187304450532444
GE,High_Vol,14.022738208809077,16.533810010118547,0.3216736878546681,0.47579673568944575,0.1993544403397275
GE,Low_Vol,40.12609116972255,37.416157339631475,0.5614798979357205,0.806755503085857,0.23237676004457394
GE,Benchmark,886.6585254649731,46.54545573364818,1.9016021218448418,2.888489609466168,1.9452595873267013
RTX,Trend,11.581410421826913,19.61174735176361,0.21801807639963222,0.29411082011155953,0.09579356293228777
RTX,High_Vol,133.74931663082327,8.469654275027965,1.6938293147900012,4.161628845010145,2.7564777097379998
RTX,Low_Vol,-10.874697543389956,26.951984787524534,-0.19117660829065064,-0.2481983167273474,-0.10407230833703808
RTX,Benchmark,238.69694842043043,32.83622612027213,1.2936340809984999,1.92555677469728,1.2508495323963216
CAT,Trend,50.95647832312547,28.088203306516462,0.5613034763048513,0.8987866977233153,0.257939932165954
CAT,High_Vol,23.741236234292444,11.932231740625246,0.5538667437554547,0.9601151623467672,0.4529990608720955
CAT,Low_Vol,43.05739730256037,27.211535741251552,0.6048714717600007,0.9394922150566843,0.340009424536968
CAT,Benchmark,214.2934577826144,34.047139552356974,1.1483591660815926,1.7461429024986426,1.201313953707855
NVDA,Trend,288.72399101346014,21.446473914206507,1.0201758893722108,1.9135486235087877,1.2093172410176487
NVDA,High_Vol,30.6167380248625,27.244067276798,0.40587087474945627,0.6481046630800734,0.2504502877955002
NVDA,Low_Vol,164.2987899210864,45.23771650375572,0.9133263555114525,1.4006683874982335,0.6001167724897972
NVDA,Benchmark,1288.6399430414974,66.33508436214723,1.5052531269791765,2.3388032954124136,1.6752740869184184
AAPL,Trend,16.43190961278704,16.995333606271284,0.26850754625250717,0.39941076133409653,0.15402214318586388
AAPL,High_Vol,-3.986010020694175,25.25998507227033,0.0067359558852544766,0.009660418158548637,-0.039594925122294705
AAPL,Low_Vol,96.80427321597507,21.57303126711039,1.0888113206294023,1.7015091997601364,0.8442147329136568
AAPL,Benchmark,143.82177414872112,33.36051884682768,0.9116221222607417,1.358451304408762,0.8650937713421517
AVGO,Trend,82.70159479298334,27.745752152084503,0.6150867738643938,1.1068592928838294,0.38847869890460507
AVGO,High_Vol,18.451300760188296,21.633744749422217,0.3324708521410007,0.5407529623967144,0.1975319562545804
AVGO,Low_Vol,32.41041276069198,23.960797337453588,0.5289881972609153,0.9283740804129721,0.2998204924327784
AVGO,Benchmark,785.9126267110844,41.14967584638126,1.5348718266524244,2.4718394791582314,2.207663182552783
MSFT,Trend,48.88707131365834,10.79434643226847,0.6903281206878402,1.1936844431736404,0.6479253781309563
MSFT,High_Vol,41.38823044098279,17.089398401368577,0.6402192303129466,1.0265992602637515,0.5228838243972375
